word,count
saophoan,1
"6,679",1
"861,883",1
"11,702",1
"997,169",1
"4,549",1
"899,791",1
"5,521",1
"527,027",1
"7,017",1
"877,523",1
"13,814",1
"681,549",1
"4,873",1
"593,829",1
"3,179",1
"1,201,581",1
kep,3
336,1
"42,665",1
kong,1
khemarak,1
phoumin,1
"10,090",1
"125,902",1
"11,094",1
"374,755",1
senmonorom,1
"14,288",1
"92,213",1
"6,158",1
"276,038",1
803,1
"75,112",1
679,1
"1,938",1
"310,072",1
vihear,3
"13,788",1
"254,827",1
"12,692",1
"419,952",1
"4,883",1
"1,057,720",1
banlung,1
"10,782",1
"217,453",1
21,2
"10,299",1
"1,014,234",1
"11,092",1
"165,713",1
23,1
"2,966",1
"525,497",1
24,1
"3,563",1
"900,914",1
khmom,1
"5,250",1
"776,841",1
real,3
gpd,1
capita,3
2017,2
income,2
"$4,022",1
ppp,1
"$1,309",1
nominal,1
conceptualizes,1
describes,2
collecting,1
analysing,2
formally,2
robam,1
reach,1
troap,1
(របាំព្រះរាជទ្រព្យ,1
"""theater",1
"wealth"")",1
pinpeat,1
ensemble,1
vocal,1
chorus,1
seeks,2
understand,3
rest,1
course,1
topics,2
"scope,",1
amount,1
too,2
covers,3
"land,",1
"capital,",1
supply,5
demand,3
"goods,",1
costs,1
"production,",2
distribution,1
wealth,3
withdrew,1
"election,",6
90%,1
registered,1
voters,1
brewpubs,1
microbreweries,2
municipalities,3
districts,3
second-level,1
administrative,4
divisions,4
1967,1
washington,2
post,1
journalist,2
stanley,1
karnow,1
told,1
wanted,1
bomb,1
communist,4
"sanctuaries,",1
would,3
object,1
unless,1
before,7
invention,3
considered,6
reporters,1
sustained,3
minor,2
injuries,1
hit,1
slingshot,1
projectiles,1
hospitalized,1
expresses,1
aspiration,2
activity,3
enjoyed,1
example,2
"turkey,",1
no,9
mention,1
armenian,1
turkish,1
denial,1
recognised,3
sportaccord,1
required,2
implement,1
testing,1
"programme,",1
looking,2
"drugs,",1
suspensions,1
bans,1
placed,1
who,10
test,1
substances,1
better,1
factories,2
partnership,1
un's,1
(ilo),1
finance,2
corporation,1
"(ifc),",1
oil,2
gas,1
deposits,1
beneath,2
territorial,2
waters,1
2005,2
yield,1
great,1
"untapped,",1
networks,3
"space,",1
indicate,3
network,2
2nd–4th,1
"ad,",2
probably,1
changes,2
socio-political,1
mahayana,2
"2014,",2
tribunal,2
sentenced,2
khieu,1
"samphan,",1
regime's,1
83-year-old,1
nuon,1
"chea,",1
88-year-old,1
chief,2
"ideologue,",1
crimes,5
charges,1
terror,1
less,3
stylised,2
worn,1
"portraying,",1
"tribes,",1
chams,2
farmers,3
hawk-eye,1
tennis,1
umpiring,1
please,1
update,1
reflect,1
year's,1
day,1
"1975,",2
troops,2
launched,4
offensive,1
"which,",1
117,1
"days,",2
collapse,2
isolated,3
loeu,1
indianized,1
cousins,1
consequently,1
culturally,2
distant,1
"other,",1
observing,1
pre-indian-contact,1
customs,1
beliefs,3
defence,3
subordinate,1
departments,1
"finance,",1
services,3
command,3
headquarters,1
(hchq),1
health,3
care,3
offered,1
private,3
practitioners,1
trust,1
providers,1
key,6
factor,1
improving,1
uptake,1
geography,4
plays,2
influence,3
"resources,",1
"activities,",4
"boundaries,",1
interactions,1
formerly,1
"empire,",3
delta,1
controlled,2
"1698,",1
chey,1
chettha,1
ii,4
granting,1
permission,1
settle,1
decades,1
before8%),1
"language,",3
sole,2
principle,1
amateur,5
competition,9
professionally,1
unfair,1
advantage,3
merely,1
hobby,1
elements,3
"practices,",2
veneration,1
folk,3
heroes,1
"ancestors,",1
taoism,1
mix,1
graded,1
"""result""",1
comparable,1
"performance,",3
(e,2
issue,2
judgement,2
collective,2
gunpowder,1
"empires,",1
explored,1
colonized,2
parts,3
landmined,1
stabilize,1
"sen,",3
accepted,2
(asean),1
30,1
1999,1
violence,5
amid,1
tensions,1
boycotted,1
opening,1
concerns,3
electoral,1
fraud,3
credentials,1
"regime,",2
setbacks7,1
unaltered,1
adapted,1
competitions,4
page,2
la,3
d'italia,1
meanings,2
allegedly,2
fake,1
shortages,1
clean,1
"water,",1
extreme,2
"flooding,",1
"mudslides,",1
higher,2
sea,4
potentially,1
destructive,1
storms,1
"concern,",1
alliance,1
tourism,7
second-greatest,1
hard,1
currency,2
textile,1
process,6
evaluating,1
called,3
"""grassroots",1
"sport""",1
"organized,",2
"use,",2
"maintain,",1
ability,1
"breweries,",1
located,1
mainly,1
restriction,1
deals,1
events;,1
esp,1
fatalities,1
"10,000",1
vehicles,1
ten,3
times,3
"world,",2
doubled,1
preceding,1
followed,5
2%,1
"varieties,",1
third,6
descendants,2
"malays,",1
resident,1
generations,2
vs,3
took,3
britain,1
twentieth,1
"however,",2
"competitive,",1
"non-physical,",1
claim,3
recognition,2
function,2
"debated,",1
possibly,1
date,2
millennium,4
majesty,1
sihamoni,2
commander,1
"(rcaf),",1
holds,1
position,1
commander-in-chief,1
fine,1
arts,1
promoting,2
developing,2
21st-century,1
"germany,",1
curriculum,1
superpatriotism,1
"""almost",1
pacifistic,1
unpatriotic,1
"undertone""",1
reflects,1
"""principles",1
organizations,2
unesco,1
oriented,1
towards,3
"rights,",2
"revolution,",1
classic,2
singers,2
1960s,3
"murdered,",1
starved,1
"death,",1
overwork,1
diverse,1
australia,1
papua,1
guinea,1
taken,2
wrapping,1
cloth,1
protect,2
moisture,1
cyclos,1
cyclist,1
sits,1
behind,1
tendency,1
21st,2
latter,1
productivity,1
tenure-track,1
faculty,1
exceeds,1
"beings,",1
fastest-growing,1
"industry,",1
arrivals,3
"219,000",1
1997,2
master,1
tapes,1
lost,3
destroyed,2
idea,1
guide,1
"decision-making,",1
avoid,2
repeating,1
previous,1
mistakes,1
interested,2
"them,",2
ordinary,1
staged,1
gambling;,1
hunting;,1
"diversions,",1
ones,2
require,1
sihamoni's,1
selection,1
endorsed,1
speaker,1
ranariddh,5
(the,1
king's,2
half-brother,1
current,2
"advisor),",1
throne,1
council7%,1
world's,2
top,1
highest,4
revolutions,1
autocratic,1
colonial,2
"regimes,",1
democracies,1
vague,1
thematic,4
clear,4
dances,3
apsara,1
icons,1
mahori,1
ensembles,1
accompany,1
facilitated,3
"""true",2
"past""",1
relating,2
race,2
high-quality,2
shows,3
effectiveness,1
interventions,2
increase,9
community,3
"campaigns,",1
"sessions,",1
risks,1
"running,",1
"basketball,",2
"volleyball,",2
"gridiron,",1
"gymnastics,",1
ice,1
hockey,1
"2015,",1
100%,1
forest,7
ownership,1
cover,2
70%,1
engages,1
"workers,",2
"employers,",1
governments,2
working,2
conditions,2
boost,1
competitiveness,1
affects,1
"judiciary,",1
"police,",1
consisted,1
"rouge,",1
royalist,1
faction,1
liberation,1
front6:1,1
thought,4
easy,1
control,6
"cricket,",1
umpire,5
ask,2
"decision,",1
makes,4
"bengal,",1
supplant,1
bengali,1
resulting,2
establishing,2
policies,1
guidelines,1
"""world",1
"music""",1
combines,1
western-style,1
"cambodia,[a]",1
officially,3
"cambodia,[b]",1
indochinese,1
peninsula,1
inclusion,1
universally,2
"accepted,",1
leading,5
governing,3
regards,1
denied,1
funding,1
sports96%,1
"11,437,656",1
+3,2
secretaries,1
defense,2
chay,1
saing,1
yun,1
por,1
bun,2
sreu,1
investigate,4
effect,3
healthy,1
ousted,2
fled,3
"arrested,",1
"tortured,",1
summarily,1
executed,2
2016,3
"index,",2
"256,800",1
enslaved,1
104,1
male,4
"ratio,",1
female-biased,1
ratio,2
greater,3
subregion,1
agriculture,6
accounted,1
90,1
1985,3
80,1
workforce,1
order,5
widen,1
"participation,",1
impact,4
losing,1
"participants,",1
non-competitive,1
traditionally,2
moves,1
close,2
interrelationship,1
"community,",1
efficacy,1
apotropaic,1
luck-attracting,1
"charms,",1
possibility,1
manipulating,1
one's,1
contact,1
entities,2
"""baromey""",1
originates,1
"religion""",1
horse,1
racing,2
opposing,1
views,1
necessity,1
defining,1
element,4
involving,2
"competition,",1
prerequisite,1
committee,1
(ioc),1
demonstrations,1
regularly,1
accused[by,1
whom?],2
suppressing,1
dissentg,1
protests,4
ended,3
crackdown,1
(reach,1
thani),1
(khaet),1
first-level,1
meta-level,1
descriptions,1
"past,",6
conception,1
relate,1
"narratives,",1
"interpretations,",1
"view,",1
method,3
robert,1
d,2
fertility,3
mondol,1
kiri,2
rattanak,1
"subsequently,",1
migrated,1
populate,1
earth,2
uses,4
"describe,",1
"examine,",1
"question,",1
analyse,1
patterns,3
cause,1
hosted,1
ganefo,1
1966,1
layers,2
transition,1
"neolithic,",1
containing,2
dated,1
earthenware,1
ceramics,1
empire's,2
centre,1
capitals,1
constructed,1
zenith,1
"archaeology,",1
"anthropology,",1
"paleontology,",1
geology,1
suggestions,1
value,3
besides,2
inter-provincial,1
artery,1
connecting,1
resurfacing,1
dirt,1
concrete/asphalt,1
bridging,1
five,5
crossings,1
permanently,1
"kong,",1
hence,1
uninterrupted,1
aligns,1
closely,5
reliance,1
"interpretation,",1
"storytelling,",1
"experience,",1
recognise,1
primarily,5
"athletics),",1
chess,2
"go),",1
predominantly,1
formula,1
"powerboating),",1
co-ordination,1
snooker,1
cue,1
"sports),",1
animal-supported,1
equestrian,3
sport),1
necessary,1
"motorsport),",1
visit,1
pagodas,1
mark,2
ben,1
(ancestors',1
day)[d],1
"rigor,",1
"accuracy,",1
reliability,1
"chosen,",1
"analysed,",1
interpreted,1
southwest,3
monsoons,1
blow,1
bringing,1
moisture-laden,1
winds,1
gulf,5
indian,5
ocean,1
attended,2
inaugural,1
summit,2
malaysia,1
1989,1
culminating,2
1991,2
settlement,1
"shift,",1
stamps,1
"and,",1
dragged,1
conflicts,4
experienced,2
decolonization,1
post-war,2
commodities,1
"produced,",1
"exchanged,",1
consumed,1
governed,2
rules,5
"customs,",1
serve,3
representative,2
"un,",1
thiounn,1
"prasith,",1
"retained,",1
consultation,1
representatives,1
noncommunist,1
silences,1
happen,1
contemporaries,1
find,1
obvious,1
occur,1
reasons,2
withhold,1
destroy,1
"criteria,",1
determining,2
should:,1
harmful,1
creature,1
equipment,2
supplier,1
(excluding,1
proprietary,1
arena,1
football),1
"""luck""",1
specifically,2
designed,1
"senate,",1
laws,1
absence94%,1
1996,1
"10,700,000",1
participated,1
1956,2
summer,2
sending,1
riders,1
"languages,",2
substantive,1
mean,2
"""what",1
"men""",1
"happened""",1
extended,1
1965,1
trails,1
"1240),",1
relative,1
"evolution,",1
commands,1
120,1
125,1
seats,2
55,1
62,1
march,3
"2018,",2
expert,1
situation,1
"""expressed",1
serious,2
restrictions,2
"media,",1
freedom,1
expression,2
ahead,2
"july""",1
contests,2
arranged,1
"format,",1
producing,1
champion,2
us-funded,1
airlift,1
ammunition,1
congress,1
refused,1
additional,1
aid,3
"full-body,",1
non-textile,1
swimsuits,1
"fina,",1
enhancing,1
swimmers',1
performances,1
already,2
greece,2
military,8
influenced,4
considerably,1
70th,1
peaceful,1
bordered,1
"north,",2
"east,",1
coastline,2
lon,1
nol,1
surrendered,1
days,1
mission,3
evacuated,1
reign,2
±%,1
p,1
indexoutlineglossary,1
concepts,1
notable,1
timelines,1
portal,1
vte,2
(derived,1
ἱστορία,1
(historía),1
'inquiry;,1
acquired,1
investigation'),1
systematic,1
lowland,2
"majority,",1
tribes,1
colloquially,1
"loeu,",1
coined,1
encourage,3
unity,1
highlanders,1
lowlanders8,1
metres,2
(5,1
"sense,",2
studying,2
nouvelle,1
histoire,1
disseminated,1
cahiers,1
pédagogiques,1
enseignement,1
journals,1
teachers,2
gender,2
istaf,1
"berlin,",2
alongside,2
opportunity,2
fitness,1
crowned,1
2004,4
sihanouk's,2
abdication,1
"baseball5,",1
mixed-gender,1
admitted,1
"impact,",1
travel,1
"nations,",2
"asean,",3
"rcep,",1
"summit,",1
"wto,",1
non-aligned,1
"francophonie,",1
dialogue,1
partner,1
shanghai,1
cooperation,2
organisation,1
(15–24,1
years),1
literacy,1
89%,1
86%,1
females,1
arrival,3
europeans,2
transformations,1
standard,1
rigid,1
prostitution,1
illegal,3
prevalent,1
2010,2
anti-corruption,1
law,5
protection,3
"whistle-blowers,",1
whistle-blowers,1
jailed,1
months,1
report,4
cannot,1
proven,1
populous,1
athleticism,1
"dexterity,",1
meeting,1
settlements,1
baksei,1
chamkrong,1
angkorian,1
circular,1
earthworks,1
discovered,1
lovea,1
north-west,1
angkor6,1
billion,5
counterfactual,2
thinking,1
examine,4
exploring,1
circumstances,1
credible,1
non-governmental,1
estimate,1
"""770,000",1
adversely,1
grabbing,1
four,4
hectares,1
(nearly,1
acres),1
"confiscated"",",1
paris-based,1
federation,2
(fidh),1
automobile,1
motorcycles,1
predominate,1
experience,1
"groups,",2
"classes,",1
"races,",1
"genders,",1
elections,2
shown,1
excavations,1
radiocarbon,1
dates,2
6000,1
bc4,1
lights,1
melbourne,1
ground,2
largely,4
homogeneous,1
numerous,2
"tributaries,",1
avenues,1
considerable,1
"length,",1
"3,700",1
"(2,300",1
miles),4
navigable,2
craft,2
drawing,3
0,1
(april,1
2024),1
(learn,1
remove,1
message),1
fixing,1
principles,1
"predetermined,",1
sides,1
equal,1
"leone,",1
excavator,1
interpreter,1
"annapolis,",1
"maryland,",1
"us,",1
sought,2
contradiction,1
textual,2
idealizing,1
"""liberty""",1
"record,",1
demonstrating,1
possession,1
inequalities,1
apparent,1
total,3
environment,1
"humanities,",1
sciences,1
"2007,",1
"3,220",1
km2,1
"(1,243",1
sq,1
mi),1
future,1
sustainability,1
reserves,1
threat,1
prepared,1
macerated,1
fruits,2
"spices,",1
sombai,1
"liqueur,",1
sra,1
tram,1
(soaked,1
wine),1
"""children",1
"sport""),",1
"""sports""",2
describe,1
multiple,1
penetration,1
"art,",1
"discipline,",2
artistic,3
"styles,",1
"synthesis,",2
interpretative,1
approaches,3
inevitably,1
generates,1
"debate,",1
remember,1
emphasize,2
past[f],1
"typically,",1
"criticism,",1
evaluates,1
authenticity,1
theorists,1
domains,1
"economics,",2
family,1
"structures,",1
"interactions,",1
"architecture,",1
95%,1
buddhist,1
"temples,",1
"beginning,",1
"monuments,",1
"inscriptions,",1
pictures,1
allow,3
"""tie""",1
"""draw"",",1
winner;,1
tie-breaking,1
winner,1
starts,2
"50,000",1
adjoining,1
"strip,",1
wooded,1
sparsely,1
"populated,",1
southwestern,3
highlands,1
next,2
"step,",1
termed,1
fit,1
together,2
story,3
phom,1
"wat,",1
stops,1
backpackers,1
visitors,1
"1972,",1
conflict,2
"1524,",1
antonio,1
pigafetta,1
cites,1
relazione,1
del,1
primo,1
viaggio,1
intorno,1
al,1
mondo,1
(1524–1525),1
camogia,1
subduing,1
étienne,1
"boétie,",1
essay,1
voluntary,1
servitude,2
spectacles,1
tyrants,1
subjects,2
distracting,1
senators,1
six-year,1
"1997,",1
fearing,1
growing,3
co-prime,2
"minister,",1
"ranariddh,",1
"coup,",1
purge,1
supporters,1
unfairly,1
chance,1
"winning,",1
achieve,1
advantages,1
financial,1
gains,1
respect,1
"children,",2
showed,2
parental,1
attitudes,1
masters,9
opposite,1
"effect,",1
higher-profile,1
unexpected,1
wins,1
losses,1
eventually,1
displaced,1
hinduism,3
angkor;,1
1295,1
indravarman,1
iii,1
geographic,4
lies,2
entirely,1
"tropics,",1
latitudes,1
10°,1
"15°n,",1
longitudes,1
102°,1
108°e,1
tonlé,1
rivers,1
diet,1
do,2
imagine,1
bird,2
easily,2
caught,1
"decoy,",1
sooner,1
fixed,1
hook,1
wormy,1
"bait,",1
poor,1
fools,1
neatly,1
tricked,1
slightest,1
feather,1
"speak,",1
mouths,1
krolap,1
"tea,",1
putting,1
"glass,",1
placing,1
saucer,1
"top,",1
turning,1
thing,2
upside,1
brew,1
relations,5
handled,1
affairs,1
prak,1
sokhon,1
ideas,3
(1993–),1
"1993,",2
restored,1
reinstated,1
coordinated,1
untac,1
creative,1
aspect[i],1
"reconstructs,",1
"interprets,",1
explains,2
showing,1
varies,2
infused,1
medicinal,1
herbs,1
constitutionally,1
multi-party,1
dominates,1
attract,3
"spectators,",1
"venue,",1
"radio,",1
internet,1
"exist,",1
"numbers,",1
done,2
prominent,1
greeks,2
held,7
village,1
peloponnesus,1
olympia,1
july,3
watch,3
vote,1
tampering,1
june,1
2022,2
commune,1
"onwards,",1
diseases,2
drastically,1
"german,",1
germanic,1
romance,1
solidly,1
synthetic,2
highly,2
"inflected,",1
"""history""",2
"""story""",2
conservation,1
protected,2
macaques,1
"pros,",1
founded,1
seasonal,2
tropical,4
"forests,",1
180,1
tree,2
"species,",4
riparian,1
ecosystems,1
recreation,2
non-participants,1
becoming,2
business,3
"right,",1
incentivised,2
paying,1
performing,1
rewarded,1
pay,1
far,3
excess,1
"wages,",1
millions,1
dollars,1
state-like,1
köppen,1
"climate,",1
mainland,1
dominated,3
"monsoons,",1
distinctly,1
differences,2
egyptian,1
included,1
javelin,1
"throwing,",1
"jump,",1
lessons,2
teaches,1
air,2
strikes,1
26,2
said,4
"""these",1
criminal,1
must,1
immediately,2
definitively,1
"stop""s",1
australian,1
hip,1
hop,1
astronomy,1
kak,1
"channthy,",1
native-born,1
"rice,",3
"fish,",1
"timber,",1
"garments,",1
"""wedding",1
"music"")",1
songs,2
entertainment,3
accompaniment,1
ceremonial,2
"traditional,",1
days-long,1
wedding,1
location,1
categorized,1
locations,1
asia's,2
commodity,1
spring,1
autumn,1
"annals,",1
reputed,2
722,1
"bce,",2
2nd-century,1
texts,3
survived,2
"2023,",1
sworn,1
cities,4
towns,1
"performed,",1
"part,",1
villagers,3
"macrohistory,",1
"mesohistory,",1
microhistory,2
scales,1
"analysis,",2
ranging,1
large-scale,2
globe,1
detailed,1
"communities,",1
"individuals,",1
department,1
"""forces",1
committed,3
frequent,1
"abuses,",1
extrajudicial,1
killings,1
"torture,",1
"impunity""",1
lyrical,1
"poetry,",1
full,1
double,1
"entendres,",1
scripted,1
completely,1
impromptu,1
ad-libbed,1
"furthermore,",1
relied,1
inexpensive,1
part-time,1
adjuncts,1
classroom,1
managed,1
fourth,1
1972,2
"cup,",1
slowed,1
indianised,2
undertook,1
infrastructural,1
projects,2
"""researcher",1
attested,2
1531,1
asean,2
objections,1
thwart,1
"initiative"",",1
diplomatically,1
useful,1
counterweight,1
closer,1
"forms,",2
"letters,",1
"diaries,",1
eyewitness,1
"accounts,",1
"photographs,",1
audio,1
recordings,1
oxford,2
"cambridge,",1
downplayed,1
comprising,1
"memory,",1
"discovery,",1
"collection,",1
"organization,",1
"presentation,",1
interpretation,2
(prk),1
pro-soviet,1
kampuchean,1
revolutionary,1
"1951,",1
purged,1
mok,1
increases,3
last,1
"decades,",1
persists,1
enrollment,1
figures,3
sports-related,1
contributing,1
overall,1
b,1
(august,1
2019),1
nearly,2
802,2
declared,2
himself,1
uniting,1
warring,1
princes,1
"""kambuja""",1
"(adb),",1
joined,1
wto,1
vowed,1
turned,1
74,1
genre,1
"biography,",1
recounts,1
individual's,1
legacy,2
left,2
sung,1
"duo,",1
"turns,",1
"""answering""",1
other's,1
verse,1
posing,1
riddles,1
"solve,",1
instrumental,1
breaks,1
spending,1
3%,1
(1975–1978),1
rooms,1
museum,1
contain,1
photos,1
"audiences,",1
rival,3
broadcasters,1
bidding,1
amounts,1
money,1
names,2
viet,1
cong,1
desperate,1
retain,2
"vietnam,",2
archeological,1
finds,1
rarely,1
stand,2
"alone,",1
complementing,1
discoveries0,1
renewable,3
"energy,",1
energy,4
"governance,",1
"targets,",1
develop,2
"framework,",1
project,1
bankability,1
facilitate,1
market,1
entry,1
investors,2
26%,1
"workforce,",1
translates,1
honour,1
"deity,",1
"zeus,",1
featured,1
dedication,1
gods,1
involves,4
intentional,1
defined,1
themes,2
frame,1
initiated,1
issued,1
licenses,2
announced1%,1
86,1
evictions,1
senior,3
"officials,",1
government-connected,1
leaders,3
positivists,1
focusing,1
empirical,1
truths,1
123-seat,1
elected,2
proportional,1
maximum,1
"pre-angkorian,",1
"angkorian,",1
post-angkor,2
"funan,",1
"chenla,",3
faces,1
bodhisattva,1
avalokiteshvara,1
prasat,1
bayon,1
"3rd,",1
"4th,",1
funan,1
"successor,",1
coalesced,1
joseph,1
"leif,",1
inspector-general,1
teacher,1
"training,",1
pupils,2
historians',2
facts,2
dates5%),1
(0,2
"disputes,",1
adjacent,1
"particular,",2
deterioration,1
plans,2
hydroelectric,1
"subregion,",1
pose,1
"""real",1
danger,1
products,1
addition,2
"oppression,",1
sale,1
eviction,1
exchange,4
grants,1
exploit,1
mineral,1
resources1%,1
described,1
watch's,1
"director,",1
david,1
"roberts,",1
"""relatively",1
superficial,1
"democracy""89%",1
2008,2
"13,395,682",1
+1,3
communication,2
arose,2
beside,1
"teotihuacan,",1
"aztec,",1
inca,1
sponsored,1
put,1
favorable,1
light,1
dissent,1
"press,",1
described[by,1
script,2
derived,1
absence,1
implications,1
write,3
accords,1
(1992–93),1
"english,",2
replacing,1
activists,1
fight,1
drug,1
shaken,1
coup,2
d'état,1
represented,2
consolidated,1
tape,1
analogous,1
"therefore,",1
archive,2
circumscribing,1
invalidating,1
usage,1
(by,1
falsifying,1
claims,1
represent,1
"past"")",1
off-field,1
remote,1
uninhabited,1
"area,",1
"aural,",1
peak,1
rises,1
elevation,1
"5,949",1
"(1,813",1
"taken,",1
"reviewed,",1
"off-field,",1
instant,2
replays,2
strategy,1
action,1
plan,2
(nesap),1
implemented,1
contains,3
incite,1
green,1
environmentally,1
sustainable,1
proposed,1
staging,1
streets,1
demanding,1
wage,2
improvements,1
"conditions""",1
diplomatic,1
invaluable,1
beijing's,1
effort,1
sentiment,3
priority,1
undertaken,1
"amateur,",1
semi-professional,1
"basis,",1
(usually,1
payment,1
salary),1
busiest,1
civilization,2
egypt,2
propose,2
pure,1
discovery,2
truth,3
past6%),1
bon,2
om,2
touk,2
(cambodian,1
&,1
moon,1
"festival),",1
rowing,1
"contest,",1
"writing,",1
leaving,1
prehistory[b],1
archeology,2
marks,1
limit,2
dângrêk,1
collected,1
advances,1
nomadic,1
"lifestyle,",1
hunting,1
"gathering,",1
favor,1
sedentary,1
lifestyle,1
middle,1
1962,1
"5,728,771",1
—,1
1980,1
"6,600,000",1
"professionals,",1
"doctors,",1
"teachers,",1
"themselves,",1
contexts,2
shaped,2
subdivided,1
159,1
deforestation,3
opportunistic,1
loggings,1
clearings,1
agricultural,1
activities9%,1
die,1
adjective,1
"1661,",1
historic,2
1669,1
ensuring,1
correct,1
wages,1
benefits,1
acclaimed,1
leagues,2
arranging,1
regular,3
"season,",3
cases,1
playoffs,1
byzantine,1
"commodity,",1
few,2
happens,1
settings,1
"museums,",1
"sites,",2
rainy,2
runs,1
"october,",1
(72,1
humidity,1
sink,1
normal,1
reverse,1
"flow,",1
10%,1
attends,1
"moon,",1
"fireworks,",1
"dine,",1
carnival-type,1
atmosphere,1
humble,1
farming,1
"background,",1
"1985,",1
some[who?],1
long-ruling,1
dictator,1
center,1
"change,",1
mandate,1
enforce,1
ceasefire,1
refugees,1
disarmament,1
authority,1
(untac),1
laid,1
"philosophy,",1
subdivision,1
themes:,1
"tutors,",1
votes,1
"professors,",1
saying,1
successfully,2
britain's,1
outstanding,1
"statesmen,",1
"administrators,",1
"prelates,",1
"diplomats,",1
valuable,1
training,1
lasted,1
"1953,",1
brief,1
interruption,1
occupied,1
1941,2
1945,2
simultaneously,1
puppet,1
"non-participants,",1
crowds,1
"venues,",1
reaching,1
wider,1
broadcasting,1
cold,1
"era,",1
continent,3
"bloc,",1
reunified,1
aged,2
"65,",1
adaptive,1
"disability,",1
disabilities4,1
kingdom's,1
gross,1
product,1
processes,2
"collecting,",1
"evaluating,",1
synthesizing,1
judges,3
"""class",1
"enemies""",1
6–12,1
professionals,1
actually,1
remained,1
panathenaic,1
"amphora,",1
kleophrades,1
"painter,",1
"""cyclo""",1
(as,1
hand-me-down,1
french),1
cycle,1
rickshaws,2
remorques,1
(carriages,1
attached,1
motorcycles),1
best,2
"event,",1
significance,1
communists,2
sanctuary,3
arms,1
fighting,1
colonization,2
massive,1
influx,1
african,1
"slaves,",1
demographic,1
landscapes,1
reshaped3,1
junction,1
"bassac,",1
"mekong,",1
"rivers,",1
port,1
capable,1
receiving,1
"8,000-ton",1
ships,2
"5,000-ton",1
"plays,",1
"farces,",1
"spectacles,",1
"gladiators,",1
strange,1
"beasts,",1
"medals,",1
"pictures,",1
"opiates,",1
peoples,2
bait,1
"slavery,",1
price,1
"liberty,",1
instruments,1
tyranny,1
harvesting,1
confederation,1
(ituc),1
landing,1
"""no",1
guarantee,1
"rights""",1
measurement,1
"subjective,",1
corrected,1
"""handicaps""",1
penalties,1
$15,1
coaching,1
60,1
"counted,",1
collection,2
taxes,1
communes,1
(khum),1
quarters,2
(sangkat),1
500,1
"bc,",1
louvre,1
museum[j],1
"conversely,",1
datasets,1
used[needs,1
update],1
allegations,1
voter,1
anti-government,2
"earth,",1
29,1
households,1
depend,1
sub-sectors,1
well-known,1
grantland,1
"""not",1
you,3
"game"",",1
creed,1
expressed,1
founder,1
pierre,1
coubertin:,1
response,1
"invasion,",1
richard,1
nixon,1
campaign,1
aimed,1
destroying,1
nva,2
base,1
(see,1
incursion),1
exploration,1
interconnected,1
"globe,",1
"cultural,",1
"intellectual,",1
transformed,2
temperature,1
35,2
(70,1
monsoons[g],1
content,1
"understood,",1
internal,1
accuracy,2
"herodotus,",1
5th-century,1
"historian,",1
"""father",3
"history"",",1
"tradition,",2
criticized,1
"lies""",1
cohesion,1
providing,3
helping,1
preserve,1
cultivate,1
values,1
colonisation,1
coronation,1
"1863,",1
(senior,1
games),1
usatf,2
outdoor,1
championships,3
1968,2
indoor,1
1975,2
athletics,1
spectators,1
1906,1
unofficial,1
aesthetic,1
appeal,2
attending,1
"""historical",1
"archaeology""",1
emphasizes,1
disinterested,1
"purposes,",2
ideology,2
"politics,",1
threaten,1
undermine,1
distorting,1
funcinpec,1
hung,1
grew,3
naturally,1
regenerating,1
4%,1
(consisting,1
clearly,1
visible,1
indications,1
activity),1
reap-angkor,1
"busiest,",1
serves,1
flights,1
"1265),",1
imaginary,1
(c1383):,1
"""i",2
finde,1
bok,1
compiled,1
|,2
matiere,1
"histoire,",1
comth,1
nou,1
mi,1
"memoire""",1
443-kilometre,1
(275-mile),1
thailand39%,1
"12,800,000",1
revolutionized,1
disciplines,1
"sociology,",1
"jumping,",1
differentiates,1
professionalism,1
"prevalent,",1
adding,1
sport's,1
"popularity,",1
fans,2
exploits,1
enjoying,1
28,1
conference,1
appealed,1
media:,1
publicise,1
abroad,1
cambodia—that,1
"is,",1
i,1
"will,",1
"case,",1
oppose,2
bombings,1
territory,1
whatever,1
pretext,1
volleyball,1
proponents,1
reaction,1
memorization,1
bored,1
specializations,1
combined,1
fully,1
beholden,1
occupying,1
direction,1
ambassador,1
ash,1
heap,1
disavowed,1
"""judgement",1
"athletics,",1
"cycling,",1
swimming,2
veteran,1
"completed,",1
silk,1
"eurasia,",1
powerful,1
"fell,",1
kho,2
kabbadi,1
change5%,1
literate,1
(91,1
move,2
step,1
purposes,2
street,1
signs,1
bilingual,1
borders,1
"west,",1
"northeast,",1
banh,1
synthesis,1
"selection,",1
validation,1
statements,1
past[e],1
consistency,1
"firstly,",1
short-term,1
biographical,1
analysis)5,1
lowest,1
"champa,",1
present-day,1
reduction,1
myron's,1
"discobolos,",1
2nd,1
ad,1
swimmers,1
perform,1
squats,1
warm-up,1
prior,1
entering,1
pool,1
u,2
extending,1
outward,1
"plains,",1
thinly,1
elevations,1
650,1
(200,1
frequently,1
"athletes,",1
"coaches,",1
"fans,",1
parents,1
unleash,1
"property,",1
misguided,1
"loyalty,",1
"dominance,",1
"anger,",1
"celebration""",1
"nevertheless,",1
pleas,1
ignored,2
"base,",1
"attributed,",1
respective,1
"societies,",1
sima,1
"qian,",1
